                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    115,                 1.2299,                 1.1784,                 1.5816,                0.56142,                0.61714,                0.56148,                0.27468,                 2.0469,                  1.497,                 2.5389,              0.0077626,              0.0077626,              0.0077626
                    116,                 1.2258,                 1.1782,                 1.5749,                0.56338,                0.61563,                0.56153,                 0.2744,                 2.0477,                 1.4977,                 2.5398,              0.0077428,              0.0077428,              0.0077428
                    117,                 1.2288,                 1.1687,                 1.5776,                0.56441,                0.61743,                0.56046,                0.27447,                 2.0488,                 1.4996,                 2.5422,               0.007723,               0.007723,               0.007723
                    118,                 1.2152,                 1.1642,                 1.5631,                0.55977,                0.61893,                0.55992,                0.27444,                 2.0505,                 1.5012,                 2.5458,              0.0077032,              0.0077032,              0.0077032
                    119,                  1.215,                 1.1584,                 1.5604,                0.56117,                0.61902,                 0.5589,                0.27459,                  2.052,                 1.5005,                 2.5479,              0.0076834,              0.0076834,              0.0076834
                    120,                 1.2094,                 1.1535,                 1.5604,                0.55889,                 0.6218,                0.56002,                0.27499,                 2.0528,                 1.4986,                 2.5509,              0.0076636,              0.0076636,              0.0076636
                    121,                 1.2032,                 1.1489,                 1.5571,                0.55698,                0.62407,                0.55993,                0.27451,                 2.0539,                 1.4993,                 2.5519,              0.0076438,              0.0076438,              0.0076438
                    122,                 1.2009,                 1.1573,                 1.5551,                0.55765,                0.62287,                0.55923,                0.27551,                 2.0557,                 1.4992,                 2.5547,               0.007624,               0.007624,               0.007624
                    123,                 1.2019,                 1.1426,                 1.5563,                 0.5564,                0.62287,                0.55957,                0.27521,                  2.057,                 1.5015,                 2.5565,              0.0076042,              0.0076042,              0.0076042
                    124,                 1.1946,                 1.1436,                  1.554,                0.55766,                0.62287,                0.55921,                0.27554,                 2.0584,                 1.5015,                 2.5589,              0.0075844,              0.0075844,              0.0075844
                    125,                 1.1932,                 1.1348,                 1.5477,                0.55606,                0.62522,                0.55907,                0.27521,                 2.0606,                 1.5016,                 2.5627,              0.0075646,              0.0075646,              0.0075646
                    126,                 1.1981,                 1.1462,                  1.554,                0.55622,                0.62542,                0.55952,                0.27476,                 2.0623,                 1.5024,                 2.5652,              0.0075448,              0.0075448,              0.0075448
                    127,                 1.1936,                 1.1422,                 1.5467,                0.55659,                0.62692,                0.56017,                0.27536,                 2.0637,                 1.5041,                 2.5672,               0.007525,               0.007525,               0.007525
                    128,                 1.1755,                 1.1089,                 1.5342,                0.55427,                0.62764,                0.55946,                0.27502,                 2.0653,                 1.5045,                 2.5706,              0.0075052,              0.0075052,              0.0075052
                    129,                 1.1882,                 1.1343,                 1.5435,                 0.5543,                0.62687,                0.56037,                0.27472,                 2.0658,                 1.5045,                 2.5718,              0.0074854,              0.0074854,              0.0074854
                    130,                 1.1789,                 1.1173,                 1.5328,                0.55355,                0.62722,                 0.5596,                0.27473,                 2.0671,                 1.5036,                  2.574,              0.0074656,              0.0074656,              0.0074656
                    131,                 1.1805,                 1.1225,                 1.5332,                0.55425,                0.63018,                 0.5601,                0.27475,                 2.0678,                 1.5053,                 2.5751,              0.0074458,              0.0074458,              0.0074458
                    132,                 1.1801,                 1.1243,                 1.5341,                0.55359,                0.62854,                0.56035,                0.27486,                 2.0694,                  1.507,                 2.5779,               0.007426,               0.007426,               0.007426
                    133,                 1.1665,                 1.1074,                 1.5213,                0.55473,                0.62769,                0.56031,                0.27472,                 2.0688,                 1.5085,                 2.5777,              0.0074062,              0.0074062,              0.0074062
                    134,                 1.1685,                  1.101,                 1.5154,                0.55587,                0.62838,                0.56051,                0.27506,                 2.0706,                 1.5075,                 2.5807,              0.0073864,              0.0073864,              0.0073864
                    135,                 1.1639,                 1.1079,                 1.5188,                0.55486,                0.62711,                0.56044,                0.27462,                 2.0709,                 1.5086,                 2.5818,              0.0073666,              0.0073666,              0.0073666
                    136,                 1.1575,                  1.097,                 1.5136,                0.55473,                0.62707,                 0.5604,                0.27472,                 2.0722,                  1.509,                 2.5837,              0.0073468,              0.0073468,              0.0073468
                    137,                 1.1584,                 1.0981,                 1.5134,                0.55415,                0.62647,                0.55988,                0.27439,                 2.0722,                 1.5103,                 2.5846,               0.007327,               0.007327,               0.007327
                    138,                 1.1602,                 1.1017,                 1.5112,                0.55125,                0.62582,                0.55936,                0.27398,                 2.0736,                   1.51,                 2.5861,              0.0073072,              0.0073072,              0.0073072
                    139,                 1.1602,                 1.0936,                 1.5147,                0.55191,                 0.6242,                0.55979,                0.27398,                 2.0741,                 1.5092,                 2.5879,              0.0072874,              0.0072874,              0.0072874
                    140,                 1.1517,                 1.0908,                  1.504,                0.55283,                 0.6257,                 0.5589,                0.27367,                 2.0754,                   1.51,                 2.5906,              0.0072676,              0.0072676,              0.0072676
                    141,                 1.1497,                 1.0741,                 1.5017,                0.55173,                0.62528,                0.55916,                0.27348,                 2.0749,                 1.5125,                 2.5894,              0.0072478,              0.0072478,              0.0072478
                    142,                 1.1482,                 1.0796,                 1.4997,                0.55004,                 0.6227,                 0.5583,                0.27337,                 2.0753,                 1.5126,                 2.5903,               0.007228,               0.007228,               0.007228
                    143,                 1.1339,                 1.0782,                  1.488,                0.54799,                0.62886,                0.55792,                0.27357,                 2.0765,                 1.5132,                  2.593,              0.0072082,              0.0072082,              0.0072082
                    144,                 1.1429,                 1.0762,                 1.4951,                0.54556,                0.62815,                0.55697,                0.27361,                 2.0775,                 1.5154,                 2.5944,              0.0071884,              0.0071884,              0.0071884
                    145,                 1.1359,                 1.0798,                 1.4937,                0.54684,                0.62841,                0.55679,                0.27315,                 2.0777,                 1.5173,                 2.5951,              0.0071686,              0.0071686,              0.0071686
                    146,                 1.1294,                 1.0545,                 1.4844,                0.54775,                0.62907,                0.55734,                0.27319,                 2.0788,                 1.5192,                 2.5963,              0.0071488,              0.0071488,              0.0071488
