                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    119,                 1.2776,                 1.2185,                 1.6397,                0.57011,                0.61852,                0.56709,                  0.275,                 2.0201,                 1.4881,                 2.5406,              0.0076834,              0.0076834,              0.0076834
                    120,                 1.2746,                  1.222,                 1.6409,                0.57185,                0.61699,                0.56604,                0.27501,                 2.0207,                 1.4881,                 2.5419,              0.0076636,              0.0076636,              0.0076636
                    121,                 1.2774,                 1.2106,                 1.6394,                0.57072,                0.61625,                0.56596,                0.27508,                 2.0225,                 1.4866,                 2.5435,              0.0076438,              0.0076438,              0.0076438
                    122,                 1.2773,                 1.2132,                 1.6449,                0.56657,                0.61481,                 0.5637,                0.27445,                 2.0222,                 1.4881,                 2.5436,               0.007624,               0.007624,               0.007624
                    123,                 1.2697,                 1.2116,                 1.6371,                0.56905,                0.61829,                 0.5652,                0.27432,                 2.0235,                 1.4855,                 2.5453,              0.0076042,              0.0076042,              0.0076042
                    124,                 1.2693,                 1.2063,                 1.6341,                0.56508,                0.62084,                0.56359,                0.27477,                 2.0253,                 1.4871,                 2.5463,              0.0075844,              0.0075844,              0.0075844
                    125,                 1.2593,                 1.1981,                 1.6296,                0.56573,                0.61565,                 0.5631,                0.27483,                 2.0253,                 1.4855,                 2.5477,              0.0075646,              0.0075646,              0.0075646
                    126,                 1.2665,                 1.2133,                 1.6354,                0.56966,                0.61698,                0.56368,                0.27465,                 2.0259,                  1.485,                 2.5485,              0.0075448,              0.0075448,              0.0075448
                    127,                 1.2698,                 1.2053,                 1.6339,                0.57127,                 0.6155,                0.56452,                0.27497,                 2.0275,                 1.4846,                 2.5511,               0.007525,               0.007525,               0.007525
                    128,                 1.2521,                 1.1894,                 1.6186,                 0.5709,                0.61519,                0.56586,                0.27513,                 2.0289,                  1.485,                 2.5534,              0.0075052,              0.0075052,              0.0075052
                    129,                 1.2682,                 1.2033,                  1.632,                 0.5701,                0.61579,                0.56415,                0.27447,                 2.0273,                 1.4861,                 2.5518,              0.0074854,              0.0074854,              0.0074854
                    130,                 1.2573,                 1.1892,                 1.6268,                0.57332,                0.61412,                0.56555,                0.27486,                 2.0297,                 1.4858,                 2.5553,              0.0074656,              0.0074656,              0.0074656
                    131,                  1.261,                 1.2006,                 1.6278,                0.56885,                0.62044,                0.56265,                0.27403,                  2.032,                 1.4876,                 2.5583,              0.0074458,              0.0074458,              0.0074458
                    132,                 1.2574,                 1.1998,                 1.6268,                0.56761,                0.62154,                0.56254,                0.27412,                 2.0329,                  1.488,                 2.5598,               0.007426,               0.007426,               0.007426
                    133,                 1.2462,                 1.1854,                 1.6118,                0.56856,                0.62415,                0.56304,                0.27441,                 2.0332,                  1.488,                 2.5603,              0.0074062,              0.0074062,              0.0074062
                    134,                 1.2444,                  1.181,                 1.6052,                0.56824,                0.62009,                0.56264,                0.27414,                 2.0335,                 1.4878,                 2.5612,              0.0073864,              0.0073864,              0.0073864
                    135,                 1.2496,                 1.1844,                 1.6149,                0.56733,                0.62123,                0.56169,                0.27384,                 2.0345,                 1.4902,                 2.5628,              0.0073666,              0.0073666,              0.0073666
                    136,                  1.244,                 1.1879,                 1.6131,                0.56787,                0.62248,                0.56201,                0.27403,                  2.035,                  1.489,                 2.5645,              0.0073468,              0.0073468,              0.0073468
                    137,                 1.2403,                 1.1829,                  1.611,                0.56746,                0.62092,                 0.5634,                0.27429,                  2.035,                 1.4909,                  2.565,               0.007327,               0.007327,               0.007327
                    138,                 1.2474,                 1.1813,                 1.6097,                0.56832,                0.62327,                0.56307,                0.27452,                 2.0351,                 1.4904,                 2.5655,              0.0073072,              0.0073072,              0.0073072
                    139,                 1.2472,                  1.181,                 1.6128,                0.56894,                0.62193,                0.56281,                0.27422,                 2.0351,                 1.4909,                  2.566,              0.0072874,              0.0072874,              0.0072874
                    140,                 1.2435,                 1.1835,                 1.6095,                0.56921,                0.62269,                0.56294,                0.27488,                 2.0361,                 1.4903,                 2.5682,              0.0072676,              0.0072676,              0.0072676
                    141,                 1.2328,                 1.1661,                 1.5993,                0.56873,                0.62327,                0.56195,                0.27435,                 2.0372,                 1.4912,                   2.57,              0.0072478,              0.0072478,              0.0072478
                    142,                 1.2386,                 1.1721,                 1.6042,                0.56959,                0.62253,                0.56258,                0.27427,                 2.0385,                 1.4925,                 2.5714,               0.007228,               0.007228,               0.007228
                    143,                 1.2285,                 1.1708,                 1.5941,                0.56673,                0.62667,                0.56089,                0.27424,                 2.0376,                 1.4944,                   2.57,              0.0072082,              0.0072082,              0.0072082
                    144,                 1.2353,                 1.1701,                 1.5973,                0.56682,                0.62534,                0.56109,                0.27446,                 2.0388,                 1.4949,                 2.5717,              0.0071884,              0.0071884,              0.0071884
                    145,                 1.2261,                 1.1633,                 1.5932,                0.56981,                0.62371,                0.56121,                0.27462,                 2.0391,                 1.4934,                 2.5728,              0.0071686,              0.0071686,              0.0071686
                    146,                 1.2271,                 1.1475,                 1.5949,                0.57114,                0.62446,                0.56155,                0.27437,                 2.0398,                 1.4931,                 2.5753,              0.0071488,              0.0071488,              0.0071488
