                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    148,                 1.2854,                 1.2563,                 1.6312,                 0.5536,                0.64369,                0.58327,                0.28387,                 1.9735,                 1.4767,                  2.425,              0.0071092,              0.0071092,              0.0071092
                    149,                 1.2731,                 1.2433,                 1.6176,                 0.5608,                0.64281,                0.58524,                0.28436,                  1.974,                 1.4772,                  2.426,              0.0070894,              0.0070894,              0.0070894
                    150,                 1.2791,                 1.2501,                 1.6216,                0.55578,                0.63959,                0.58106,                0.28394,                 1.9742,                 1.4786,                 2.4266,              0.0070696,              0.0070696,              0.0070696
                    151,                 1.2876,                 1.2566,                 1.6301,                0.55587,                0.64316,                0.58302,                0.28438,                 1.9753,                   1.48,                  2.428,              0.0070498,              0.0070498,              0.0070498
                    152,                   1.28,                 1.2493,                 1.6196,                0.55528,                0.63876,                0.58216,                0.28388,                 1.9755,                  1.481,                 2.4289,                0.00703,                0.00703,                0.00703
                    153,                 1.2668,                 1.2321,                 1.6115,                0.55482,                0.63749,                0.57962,                 0.2836,                 1.9767,                 1.4799,                 2.4306,              0.0070102,              0.0070102,              0.0070102
                    154,                  1.277,                 1.2522,                 1.6161,                0.55448,                0.63889,                0.58054,                0.28344,                 1.9774,                 1.4805,                 2.4319,              0.0069904,              0.0069904,              0.0069904
                    155,                 1.2767,                  1.244,                 1.6165,                 0.5472,                0.64432,                0.57879,                0.28307,                 1.9777,                 1.4821,                 2.4329,              0.0069706,              0.0069706,              0.0069706
                    156,                 1.2687,                 1.2302,                 1.6163,                0.55316,                0.63814,                0.57819,                0.28262,                 1.9783,                 1.4812,                 2.4339,              0.0069508,              0.0069508,              0.0069508
                    157,                 1.2663,                 1.2344,                 1.6068,                0.54793,                0.64248,                0.57972,                0.28291,                 1.9781,                 1.4812,                 2.4336,               0.006931,               0.006931,               0.006931
                    158,                 1.2659,                 1.2335,                  1.609,                0.54915,                0.64095,                0.57866,                0.28291,                 1.9788,                 1.4814,                 2.4349,              0.0069112,              0.0069112,              0.0069112
                    159,                 1.2636,                 1.2285,                 1.6079,                0.54715,                0.64166,                0.57864,                0.28216,                   1.98,                 1.4796,                 2.4367,              0.0068914,              0.0068914,              0.0068914
                    160,                 1.2714,                 1.2301,                 1.6164,                0.54522,                0.64271,                0.57894,                0.28262,                 1.9812,                  1.481,                 2.4382,              0.0068716,              0.0068716,              0.0068716
                    161,                   1.27,                 1.2288,                 1.6116,                0.54564,                0.64346,                 0.5791,                0.28227,                 1.9824,                 1.4804,                 2.4398,              0.0068518,              0.0068518,              0.0068518
                    162,                  1.259,                 1.2173,                  1.604,                0.54605,                0.64395,                0.57997,                0.28232,                 1.9833,                 1.4803,                 2.4413,               0.006832,               0.006832,               0.006832
                    163,                 1.2536,                 1.2222,                 1.6006,                0.54338,                0.64138,                0.57648,                0.28181,                 1.9839,                   1.48,                 2.4431,              0.0068122,              0.0068122,              0.0068122
                    164,                  1.255,                 1.2238,                 1.5991,                0.54544,                0.64018,                 0.5772,                0.28157,                 1.9847,                 1.4806,                 2.4442,              0.0067924,              0.0067924,              0.0067924
                    165,                 1.2526,                 1.2203,                 1.6017,                0.54615,                0.64009,                0.57685,                0.28153,                 1.9849,                 1.4803,                 2.4455,              0.0067726,              0.0067726,              0.0067726
                    166,                 1.2527,                 1.2046,                 1.5964,                0.54808,                0.64102,                0.57633,                0.28121,                 1.9859,                 1.4801,                 2.4473,              0.0067528,              0.0067528,              0.0067528
                    167,                  1.253,                  1.218,                 1.6009,                0.54763,                0.64212,                0.57617,                0.28131,                 1.9871,                 1.4803,                 2.4494,               0.006733,               0.006733,               0.006733
                    168,                 1.2501,                 1.2088,                 1.5919,                0.54692,                0.63982,                0.57539,                0.28082,                 1.9885,                 1.4792,                 2.4517,              0.0067132,              0.0067132,              0.0067132
                    169,                 1.2454,                 1.2051,                 1.5922,                0.54884,                0.63645,                0.57488,                0.28087,                 1.9879,                 1.4813,                 2.4514,              0.0066934,              0.0066934,              0.0066934
                    170,                  1.249,                 1.1994,                 1.5868,                 0.5474,                0.63862,                0.57419,                0.28077,                 1.9892,                 1.4812,                 2.4527,              0.0066736,              0.0066736,              0.0066736
                    171,                  1.247,                 1.2128,                 1.5938,                0.54728,                0.64629,                0.57641,                0.28082,                 1.9898,                 1.4804,                 2.4535,              0.0066538,              0.0066538,              0.0066538
                    172,                 1.2467,                 1.2128,                 1.5928,                0.54656,                0.64592,                0.57476,                0.28073,                 1.9899,                 1.4812,                 2.4537,               0.006634,               0.006634,               0.006634
                    173,                 1.2398,                 1.2107,                 1.5887,                0.54515,                  0.645,                0.57442,                0.28109,                 1.9909,                  1.481,                 2.4553,              0.0066142,              0.0066142,              0.0066142
                    174,                 1.2363,                 1.2136,                  1.588,                0.54544,                0.64463,                0.57304,                0.28037,                 1.9919,                 1.4807,                 2.4571,              0.0065944,              0.0065944,              0.0065944
                    175,                 1.2341,                 1.2056,                 1.5814,                0.54537,                0.64364,                0.57252,                0.28016,                 1.9932,                 1.4801,                 2.4589,              0.0065746,              0.0065746,              0.0065746
                    176,                 1.2354,                 1.1968,                 1.5859,                0.54574,                0.64513,                0.57171,                0.27993,                  1.994,                   1.48,                 2.4601,              0.0065548,              0.0065548,              0.0065548
                    177,                 1.2307,                 1.1855,                 1.5842,                0.54322,                0.64336,                0.56977,                0.27976,                 1.9944,                   1.48,                 2.4616,               0.006535,               0.006535,               0.006535
                    178,                 1.2387,                 1.1952,                 1.5866,                  0.543,                 0.6412,                0.56948,                0.27917,                 1.9948,                   1.48,                 2.4626,              0.0065152,              0.0065152,              0.0065152
                    179,                 1.2264,                 1.1906,                 1.5777,                0.54449,                0.64346,                0.57113,                0.27943,                 1.9967,                 1.4802,                 2.4652,              0.0064954,              0.0064954,              0.0064954
                    180,                 1.2273,                 1.1838,                 1.5746,                0.54276,                0.64302,                0.56949,                0.27909,                 1.9978,                 1.4793,                 2.4671,              0.0064756,              0.0064756,              0.0064756
                    181,                 1.2292,                 1.1879,                 1.5737,                0.54534,                0.64137,                0.56979,                0.27951,                 1.9989,                 1.4789,                 2.4686,              0.0064558,              0.0064558,              0.0064558
                    182,                  1.222,                 1.1904,                 1.5728,                0.54466,                0.64152,                0.56974,                0.27977,                      2,                 1.4782,                 2.4702,               0.006436,               0.006436,               0.006436
                    183,                 1.2269,                 1.1879,                 1.5777,                 0.5463,                0.63915,                0.56937,                0.27919,                 2.0008,                 1.4785,                 2.4713,              0.0064162,              0.0064162,              0.0064162
                    184,                 1.2206,                 1.1811,                 1.5737,                0.54767,                0.63699,                0.56796,                0.27957,                 2.0012,                 1.4783,                 2.4718,              0.0063964,              0.0063964,              0.0063964
                    185,                 1.2186,                 1.1771,                 1.5614,                0.54705,                0.63545,                0.56811,                0.27893,                 2.0034,                 1.4783,                 2.4754,              0.0063766,              0.0063766,              0.0063766
