                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     88,                 1.3866,                 1.3962,                 1.7082,                0.60241,                0.64032,                0.59866,                0.28811,                  1.954,                 1.5226,                 2.3683,              0.0082774,              0.0082774,              0.0082774
                     89,                 1.3989,                 1.4097,                 1.7143,                0.59914,                0.64176,                0.59869,                 0.2882,                  1.954,                 1.5146,                 2.3713,              0.0082576,              0.0082576,              0.0082576
                     90,                 1.4005,                 1.3997,                 1.7131,                0.61063,                0.63619,                0.59929,                0.28866,                 1.9568,                 1.5123,                 2.3747,              0.0082378,              0.0082378,              0.0082378
                     91,                 1.3976,                 1.3976,                 1.7155,                0.60366,                0.63677,                0.59428,                0.28719,                 1.9587,                 1.5129,                 2.3795,               0.008218,               0.008218,               0.008218
                     92,                 1.3813,                 1.3789,                 1.6971,                0.58893,                0.64488,                 0.5963,                0.28766,                 1.9601,                 1.5136,                 2.3822,              0.0081982,              0.0081982,              0.0081982
                     93,                 1.3817,                 1.3901,                 1.7031,                0.59035,                0.63719,                0.59153,                0.28712,                 1.9625,                 1.5128,                 2.3839,              0.0081784,              0.0081784,              0.0081784
                     94,                 1.3792,                 1.3762,                 1.6968,                0.59358,                0.63575,                0.59242,                0.28675,                 1.9647,                 1.5139,                 2.3861,              0.0081586,              0.0081586,              0.0081586
                     95,                 1.3831,                 1.3737,                 1.7001,                0.59546,                0.63788,                0.59346,                0.28801,                 1.9667,                 1.5111,                 2.3895,              0.0081388,              0.0081388,              0.0081388
                     96,                 1.3773,                 1.3744,                 1.6958,                0.59903,                 0.6377,                0.59484,                0.28778,                 1.9726,                 1.5069,                 2.3964,               0.008119,               0.008119,               0.008119
                     97,                 1.3747,                 1.3799,                  1.689,                0.60151,                 0.6319,                0.59563,                0.28808,                 1.9761,                 1.5065,                  2.399,              0.0080992,              0.0080992,              0.0080992
                     98,                 1.3636,                 1.3638,                 1.6852,                0.60424,                0.63483,                0.59759,                0.28739,                 1.9794,                 1.5031,                 2.4042,              0.0080794,              0.0080794,              0.0080794
                     99,                 1.3739,                  1.367,                 1.6913,                0.60525,                0.63594,                0.59743,                0.28778,                 1.9781,                 1.5051,                 2.4039,              0.0080596,              0.0080596,              0.0080596
                    100,                 1.3638,                 1.3563,                 1.6839,                 0.6039,                0.63187,                0.59455,                0.28704,                 1.9792,                 1.5043,                  2.402,              0.0080398,              0.0080398,              0.0080398
                    101,                 1.3686,                 1.3597,                 1.6844,                0.60599,                 0.6263,                0.59482,                0.28751,                 1.9831,                 1.5025,                 2.4061,                0.00802,                0.00802,                0.00802
                    102,                 1.3643,                 1.3557,                 1.6813,                0.60907,                0.63167,                0.59503,                0.28817,                 1.9816,                 1.5047,                 2.4056,              0.0080002,              0.0080002,              0.0080002
                    103,                 1.3603,                 1.3438,                 1.6829,                0.60432,                0.62856,                0.59312,                0.28752,                 1.9818,                 1.5028,                 2.4073,              0.0079804,              0.0079804,              0.0079804
                    104,                 1.3592,                 1.3464,                 1.6806,                0.60596,                0.63126,                0.59554,                0.28756,                 1.9829,                 1.5022,                 2.4073,              0.0079606,              0.0079606,              0.0079606
                    105,                 1.3486,                 1.3476,                 1.6653,                0.59126,                0.63621,                0.59485,                0.28738,                 1.9834,                 1.5036,                 2.4085,              0.0079408,              0.0079408,              0.0079408
                    106,                 1.3473,                 1.3342,                  1.667,                0.60049,                0.62194,                0.59048,                0.28642,                 1.9832,                 1.5074,                 2.4097,               0.007921,               0.007921,               0.007921
                    107,                 1.3559,                  1.339,                 1.6724,                0.59953,                0.61601,                0.58959,                0.28663,                 1.9847,                  1.507,                 2.4121,              0.0079012,              0.0079012,              0.0079012
                    108,                 1.3533,                 1.3357,                 1.6697,                0.60162,                0.61801,                0.59142,                0.28628,                 1.9853,                 1.5065,                 2.4131,              0.0078814,              0.0078814,              0.0078814
                    109,                 1.3378,                  1.325,                 1.6562,                0.58748,                0.62722,                0.58943,                0.28585,                 1.9862,                 1.5053,                 2.4146,              0.0078616,              0.0078616,              0.0078616
                    110,                 1.3393,                 1.3216,                 1.6544,                 0.5951,                0.62318,                0.58847,                0.28598,                 1.9871,                 1.5034,                 2.4164,              0.0078418,              0.0078418,              0.0078418
                    111,                  1.335,                 1.3207,                 1.6546,                0.59109,                0.61945,                0.58712,                0.28493,                 1.9875,                 1.5038,                  2.418,               0.007822,               0.007822,               0.007822
                    112,                 1.3361,                 1.3135,                 1.6504,                0.59118,                0.61266,                0.58559,                0.28516,                 1.9888,                 1.5044,                 2.4192,              0.0078022,              0.0078022,              0.0078022
                    113,                 1.3431,                 1.3154,                 1.6491,                0.58964,                0.61385,                0.58561,                0.28531,                 1.9885,                  1.506,                  2.418,              0.0077824,              0.0077824,              0.0077824
                    114,                 1.3399,                 1.3148,                 1.6546,                0.58946,                0.61203,                 0.5846,                0.28435,                 1.9896,                 1.5064,                  2.418,              0.0077626,              0.0077626,              0.0077626
                    115,                 1.3392,                 1.3098,                  1.647,                0.59513,                 0.6132,                0.58768,                0.28523,                  1.989,                 1.5069,                 2.4169,              0.0077428,              0.0077428,              0.0077428
