                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    138,                 1.3399,                 1.3081,                  1.659,                0.59963,                0.63623,                 0.5991,                0.29209,                 1.9331,                 1.4592,                   2.32,              0.0073072,              0.0073072,              0.0073072
                    139,                 1.3341,                 1.3062,                 1.6591,                0.59512,                 0.6373,                0.59797,                0.29188,                 1.9342,                 1.4601,                 2.3212,              0.0072874,              0.0072874,              0.0072874
                    140,                 1.3434,                 1.3094,                 1.6588,                0.59572,                0.63694,                0.59806,                0.29213,                  1.935,                   1.46,                 2.3222,              0.0072676,              0.0072676,              0.0072676
                    141,                 1.3354,                 1.3081,                 1.6549,                0.59527,                0.64025,                0.59748,                0.29199,                  1.936,                 1.4595,                 2.3229,              0.0072478,              0.0072478,              0.0072478
                    142,                 1.3316,                 1.2987,                 1.6472,                0.59489,                 0.6384,                0.59736,                0.29246,                 1.9367,                 1.4586,                 2.3233,               0.007228,               0.007228,               0.007228
                    143,                 1.3216,                 1.2904,                 1.6419,                0.59493,                 0.6391,                0.59795,                0.29226,                 1.9372,                 1.4592,                 2.3241,              0.0072082,              0.0072082,              0.0072082
                    144,                 1.3247,                 1.2885,                 1.6495,                0.59512,                 0.6391,                0.59787,                0.29224,                 1.9384,                 1.4606,                 2.3255,              0.0071884,              0.0071884,              0.0071884
                    145,                 1.3297,                 1.2984,                 1.6533,                0.59512,                0.63887,                0.59791,                0.29243,                 1.9391,                 1.4617,                 2.3269,              0.0071686,              0.0071686,              0.0071686
                    146,                 1.3231,                  1.289,                 1.6477,                0.59311,                0.63611,                0.59646,                0.29261,                 1.9401,                 1.4626,                 2.3281,              0.0071488,              0.0071488,              0.0071488
                    147,                 1.3226,                 1.2924,                 1.6467,                0.59263,                0.63703,                0.59633,                0.29178,                 1.9416,                 1.4622,                   2.33,               0.007129,               0.007129,               0.007129
