                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    148,                 1.3985,                 1.4537,                 1.7174,                0.59208,                0.64539,                0.60241,                0.29083,                 1.8753,                 1.4779,                 2.2625,              0.0071092,              0.0071092,              0.0071092
                    149,                 1.4002,                 1.4474,                 1.7117,                0.59666,                0.64683,                0.60299,                0.29126,                 1.8765,                 1.4769,                 2.2635,              0.0070894,              0.0070894,              0.0070894
                    150,                  1.402,                 1.4446,                  1.712,                0.59423,                0.64382,                0.60319,                0.29094,                 1.8773,                 1.4768,                 2.2642,              0.0070696,              0.0070696,              0.0070696
                    151,                 1.4088,                 1.4617,                 1.7239,                 0.5963,                0.64351,                 0.6031,                  0.291,                 1.8776,                 1.4769,                 2.2645,              0.0070498,              0.0070498,              0.0070498
                    152,                 1.3909,                 1.4479,                 1.7019,                 0.5992,                0.64261,                0.60325,                0.29137,                 1.8776,                 1.4761,                 2.2652,                0.00703,                0.00703,                0.00703
                    153,                 1.4022,                 1.4485,                 1.7086,                0.59904,                0.64273,                0.60314,                0.29088,                 1.8782,                 1.4756,                 2.2663,              0.0070102,              0.0070102,              0.0070102
                    154,                 1.4036,                 1.4499,                 1.7168,                0.59794,                0.64512,                0.60346,                0.29082,                 1.8791,                 1.4754,                 2.2668,              0.0069904,              0.0069904,              0.0069904
                    155,                 1.3962,                 1.4476,                  1.712,                0.59957,                 0.6478,                 0.6055,                0.29129,                 1.8799,                 1.4752,                 2.2678,              0.0069706,              0.0069706,              0.0069706
                    156,                 1.3968,                 1.4409,                 1.7106,                 0.5975,                0.65005,                 0.6046,                0.29128,                 1.8805,                 1.4748,                 2.2684,              0.0069508,              0.0069508,              0.0069508
                    157,                 1.3805,                 1.4202,                  1.696,                0.59684,                0.65041,                0.60461,                0.29137,                 1.8813,                 1.4742,                  2.269,               0.006931,               0.006931,               0.006931
                    158,                 1.3946,                 1.4368,                 1.7055,                0.59376,                0.65246,                0.60422,                0.29058,                 1.8824,                 1.4736,                 2.2702,              0.0069112,              0.0069112,              0.0069112
                    159,                 1.3869,                 1.4342,                 1.7011,                0.59371,                0.65055,                0.60359,                0.29039,                 1.8828,                 1.4736,                 2.2713,              0.0068914,              0.0068914,              0.0068914
                    160,                 1.3967,                 1.4429,                 1.7062,                0.59487,                 0.6518,                 0.6045,                0.29011,                 1.8834,                 1.4729,                 2.2719,              0.0068716,              0.0068716,              0.0068716
                    161,                  1.382,                 1.4174,                 1.6998,                0.59683,                 0.6518,                0.60506,                0.29057,                 1.8836,                 1.4721,                 2.2723,              0.0068518,              0.0068518,              0.0068518
                    162,                 1.3801,                 1.4254,                 1.7029,                0.59679,                0.64852,                0.60465,                0.29028,                 1.8843,                 1.4721,                 2.2732,               0.006832,               0.006832,               0.006832
                    163,                 1.3695,                 1.4147,                 1.6901,                0.59616,                0.64935,                0.60524,                0.29023,                 1.8852,                 1.4711,                 2.2735,              0.0068122,              0.0068122,              0.0068122
                    164,                 1.3752,                 1.4193,                 1.6933,                 0.5954,                0.65415,                0.60556,                 0.2901,                 1.8859,                 1.4711,                 2.2746,              0.0067924,              0.0067924,              0.0067924
                    165,                 1.3669,                 1.4113,                 1.6859,                0.59362,                0.65557,                0.60422,                0.29002,                 1.8866,                 1.4709,                 2.2755,              0.0067726,              0.0067726,              0.0067726
                    166,                 1.3805,                 1.4266,                 1.6974,                0.59376,                0.65589,                0.60419,                0.29017,                  1.887,                 1.4704,                 2.2759,              0.0067528,              0.0067528,              0.0067528
                    167,                 1.3738,                 1.4062,                 1.6883,                0.59244,                0.65745,                0.60472,                0.29022,                 1.8879,                 1.4703,                 2.2771,               0.006733,               0.006733,               0.006733
                    168,                  1.377,                 1.4079,                  1.695,                 0.5915,                0.65492,                0.60386,                0.29026,                 1.8887,                 1.4699,                 2.2781,              0.0067132,              0.0067132,              0.0067132
                    169,                 1.3756,                 1.4111,                   1.69,                0.58776,                0.65333,                0.60215,                0.29001,                  1.889,                   1.47,                 2.2783,              0.0066934,              0.0066934,              0.0066934
                    170,                 1.3805,                  1.409,                 1.6906,                0.58657,                0.65303,                0.60246,                0.29018,                 1.8903,                 1.4692,                   2.28,              0.0066736,              0.0066736,              0.0066736
                    171,                 1.3737,                 1.4113,                 1.6874,                0.59329,                0.64737,                0.60307,                0.29094,                 1.8913,                 1.4688,                  2.281,              0.0066538,              0.0066538,              0.0066538
                    172,                 1.3805,                 1.4111,                 1.6922,                0.58938,                0.65097,                0.60323,                0.29105,                 1.8916,                 1.4699,                 2.2815,               0.006634,               0.006634,               0.006634
                    173,                 1.3702,                 1.4029,                 1.6879,                0.58908,                0.64976,                0.60311,                0.29132,                 1.8916,                   1.47,                 2.2819,              0.0066142,              0.0066142,              0.0066142
                    174,                 1.3667,                 1.4012,                 1.6827,                0.59085,                0.64644,                0.60253,                0.29106,                 1.8927,                 1.4696,                 2.2831,              0.0065944,              0.0065944,              0.0065944
                    175,                 1.3632,                 1.4022,                 1.6807,                0.59246,                0.64447,                0.60095,                0.29131,                 1.8937,                  1.469,                 2.2838,              0.0065746,              0.0065746,              0.0065746
                    176,                 1.3664,                 1.4088,                 1.6807,                0.59277,                0.64444,                0.60112,                0.29153,                 1.8948,                 1.4684,                 2.2848,              0.0065548,              0.0065548,              0.0065548
                    177,                 1.3621,                 1.3921,                 1.6759,                0.59339,                0.64402,                 0.6016,                0.29167,                 1.8953,                 1.4694,                 2.2854,               0.006535,               0.006535,               0.006535
                    178,                 1.3651,                 1.4024,                 1.6829,                0.59313,                0.64404,                0.60026,                0.29184,                  1.896,                 1.4688,                 2.2863,              0.0065152,              0.0065152,              0.0065152
                    179,                 1.3665,                 1.3945,                 1.6814,                0.59396,                0.64404,                 0.6005,                0.29172,                 1.8969,                 1.4682,                 2.2869,              0.0064954,              0.0064954,              0.0064954
                    180,                 1.3657,                 1.3906,                 1.6817,                0.59725,                0.64254,                0.60031,                 0.2915,                  1.897,                 1.4694,                 2.2876,              0.0064756,              0.0064756,              0.0064756
                    181,                 1.3618,                 1.3948,                 1.6718,                 0.5925,                0.64524,                0.59949,                0.29172,                 1.8981,                  1.469,                 2.2885,              0.0064558,              0.0064558,              0.0064558
                    182,                 1.3562,                 1.3828,                 1.6725,                0.59241,                0.64526,                0.59976,                0.29161,                 1.8995,                 1.4691,                 2.2898,               0.006436,               0.006436,               0.006436
                    183,                 1.3553,                 1.3839,                 1.6782,                0.59823,                0.64314,                0.59967,                0.29198,                  1.901,                 1.4687,                 2.2907,              0.0064162,              0.0064162,              0.0064162
                    184,                  1.357,                 1.3741,                 1.6758,                0.58992,                0.64722,                0.60032,                0.29136,                 1.9021,                 1.4682,                 2.2919,              0.0063964,              0.0063964,              0.0063964
