                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    150,                 1.3215,                  1.279,                 1.6278,                0.59897,                0.63612,                0.59949,                0.29264,                 1.9214,                 1.4568,                 2.2929,              0.0070498,              0.0070498,              0.0070498
                    151,                 1.3158,                 1.2612,                 1.6182,                0.59839,                0.63643,                0.59986,                0.29296,                 1.9221,                 1.4567,                 2.2941,                0.00703,                0.00703,                0.00703
                    152,                 1.3115,                 1.2564,                 1.6177,                0.59758,                0.63718,                0.59932,                0.29306,                 1.9223,                 1.4567,                 2.2945,              0.0070102,              0.0070102,              0.0070102
                    153,                 1.3204,                 1.2667,                 1.6178,                  0.597,                0.63702,                0.59898,                0.29283,                 1.9231,                 1.4567,                 2.2955,              0.0069904,              0.0069904,              0.0069904
                    154,                 1.3077,                 1.2473,                 1.6084,                0.59593,                0.63791,                 0.5993,                0.29314,                 1.9234,                 1.4563,                 2.2964,              0.0069706,              0.0069706,              0.0069706
                    155,                 1.3028,                  1.245,                  1.606,                0.59509,                0.63866,                0.60005,                0.29342,                  1.924,                 1.4577,                 2.2973,              0.0069508,              0.0069508,              0.0069508
                    156,                 1.3067,                  1.256,                 1.6079,                0.59592,                0.63778,                0.60016,                0.29261,                  1.925,                 1.4572,                  2.298,               0.006931,               0.006931,               0.006931
                    157,                 1.3132,                 1.2445,                 1.6088,                0.59696,                0.64034,                0.60008,                0.29269,                 1.9254,                 1.4576,                 2.2987,              0.0069112,              0.0069112,              0.0069112
                    158,                 1.3045,                 1.2446,                 1.6066,                0.59885,                0.64104,                0.59935,                0.29235,                 1.9252,                 1.4571,                 2.2987,              0.0068914,              0.0068914,              0.0068914
                    159,                 1.3057,                 1.2487,                 1.6034,                0.59746,                0.64082,                 0.5996,                 0.2923,                 1.9259,                 1.4566,                 2.2998,              0.0068716,              0.0068716,              0.0068716
                    160,                 1.3105,                  1.246,                 1.6088,                0.59627,                0.64105,                0.59927,                0.29227,                 1.9271,                 1.4568,                 2.3011,              0.0068518,              0.0068518,              0.0068518
                    161,                 1.3035,                  1.244,                 1.6044,                0.59672,                0.64079,                0.59856,                0.29158,                 1.9274,                 1.4561,                 2.3022,               0.006832,               0.006832,               0.006832
                    162,                 1.2907,                 1.2347,                 1.5949,                0.59693,                0.63928,                0.59747,                0.29127,                 1.9283,                  1.456,                 2.3029,              0.0068122,              0.0068122,              0.0068122
                    163,                 1.2982,                 1.2394,                 1.6021,                0.59536,                0.63778,                0.59707,                0.29115,                 1.9296,                 1.4544,                 2.3043,              0.0067924,              0.0067924,              0.0067924
                    164,                 1.3044,                 1.2389,                 1.6061,                0.59207,                0.64304,                0.59765,                 0.2913,                 1.9301,                 1.4546,                  2.305,              0.0067726,              0.0067726,              0.0067726
                    165,                  1.294,                 1.2394,                 1.5981,                0.59148,                0.64316,                0.59747,                0.29149,                 1.9314,                 1.4552,                 2.3062,              0.0067528,              0.0067528,              0.0067528
                    166,                 1.2912,                 1.2334,                 1.5957,                0.59347,                0.63988,                0.59781,                0.29169,                 1.9318,                 1.4551,                  2.307,               0.006733,               0.006733,               0.006733
                    167,                 1.2905,                 1.2315,                  1.593,                0.59172,                0.64377,                0.59852,                 0.2914,                 1.9325,                 1.4559,                 2.3081,              0.0067132,              0.0067132,              0.0067132
                    168,                 1.2836,                 1.2251,                 1.5871,                0.59431,                0.64073,                0.59792,                0.29121,                 1.9336,                 1.4567,                 2.3091,              0.0066934,              0.0066934,              0.0066934
                    169,                 1.2841,                 1.2258,                 1.5861,                0.59482,                0.63822,                0.59767,                0.29143,                 1.9342,                 1.4559,                   2.31,              0.0066736,              0.0066736,              0.0066736
                    170,                 1.2893,                 1.2265,                 1.5907,                0.59274,                0.64871,                0.59799,                0.29155,                 1.9354,                 1.4544,                 2.3118,              0.0066538,              0.0066538,              0.0066538
                    171,                 1.2868,                  1.232,                 1.5891,                0.59221,                0.64905,                0.59844,                0.29135,                 1.9364,                 1.4543,                  2.313,               0.006634,               0.006634,               0.006634
                    172,                 1.2929,                 1.2191,                 1.5912,                0.59117,                0.64721,                0.59861,                0.29108,                  1.938,                 1.4537,                 2.3149,              0.0066142,              0.0066142,              0.0066142
                    173,                 1.2888,                 1.2249,                 1.5881,                0.58927,                0.64425,                0.59808,                0.29172,                 1.9391,                 1.4536,                 2.3163,              0.0065944,              0.0065944,              0.0065944
                    174,                 1.2924,                 1.2254,                 1.5937,                0.59021,                0.64426,                0.59841,                0.29141,                 1.9407,                 1.4534,                 2.3183,              0.0065746,              0.0065746,              0.0065746
                    175,                  1.287,                 1.2172,                 1.5893,                0.58719,                0.64274,                0.59837,                0.29135,                  1.942,                  1.454,                 2.3201,              0.0065548,              0.0065548,              0.0065548
                    176,                 1.2742,                 1.2269,                 1.5806,                0.58429,                0.65336,                0.59822,                 0.2914,                 1.9434,                 1.4547,                 2.3217,               0.006535,               0.006535,               0.006535
                    177,                 1.2833,                 1.2232,                 1.5809,                0.58431,                 0.6517,                0.59818,                0.29133,                 1.9432,                 1.4558,                 2.3215,              0.0065152,              0.0065152,              0.0065152
                    178,                 1.2773,                  1.216,                  1.579,                0.58478,                0.65169,                0.59818,                0.29083,                 1.9439,                 1.4572,                 2.3224,              0.0064954,              0.0064954,              0.0064954
                    179,                 1.2767,                 1.2129,                 1.5782,                0.59118,                0.64517,                0.59927,                 0.2911,                 1.9454,                 1.4566,                 2.3238,              0.0064756,              0.0064756,              0.0064756
